timestamp,drone_name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
6.600,Drone 0,16.989360,8.686489,27.977640,-2.474408,-1.166178,-0.682670
6.620,Drone 0,16.939900,8.663306,27.963870,-2.472996,-1.159159,-0.688783
6.640,Drone 0,16.890460,8.640267,27.949970,-2.471564,-1.151958,-0.694883
6.660,Drone 0,16.841050,8.617376,27.935950,-2.470114,-1.144575,-0.700972
6.680,Drone 0,16.791680,8.594636,27.921810,-2.468644,-1.137015,-0.707047
6.700,Drone 0,16.742330,8.572050,27.907550,-2.467155,-1.129281,-0.713109
6.720,Drone 0,16.693010,8.549623,27.893170,-2.465648,-1.121374,-0.719157
6.740,Drone 0,16.643720,8.527356,27.878670,-2.464122,-1.113298,-0.725192
6.760,Drone 0,16.594470,8.505254,27.864040,-2.462577,-1.105056,-0.731211
6.780,Drone 0,16.545240,8.483321,27.849300,-2.461014,-1.096651,-0.737216
6.800,Drone 0,16.496050,8.461559,27.834440,-2.459432,-1.088085,-0.743206
6.820,Drone 0,16.446890,8.439972,27.819460,-2.457832,-1.079363,-0.749180
6.840,Drone 0,16.397760,8.418562,27.804350,-2.456214,-1.070485,-0.755139
6.860,Drone 0,16.348660,8.397333,27.789130,-2.454578,-1.061457,-0.761080
6.880,Drone 0,16.299600,8.376287,27.773790,-2.452924,-1.052279,-0.767005
6.900,Drone 0,16.250570,8.355428,27.758330,-2.451253,-1.042957,-0.772914
6.920,Drone 0,16.201570,8.334758,27.742760,-2.449564,-1.033491,-0.778805
6.940,Drone 0,16.152610,8.314281,27.727070,-2.447857,-1.023886,-0.784678
6.960,Drone 0,16.103680,8.293998,27.711260,-2.446133,-1.014143,-0.790533
6.980,Drone 0,16.054790,8.273912,27.695330,-2.444392,-1.004267,-0.796370
7.000,Drone 0,16.005940,8.254027,27.679290,-2.442634,-0.994260,-0.802189
7.020,Drone 0,15.957110,8.234339,27.663120,-2.440840,-0.984413,-0.807973
7.040,Drone 0,15.908320,8.214845,27.646840,-2.438997,-0.974632,-0.813678
7.060,Drone 0,15.859570,8.195546,27.630430,-2.437079,-0.964801,-0.819227
7.080,Drone 0,15.810850,8.176448,27.613900,-2.435055,-0.954794,-0.824528
7.100,Drone 0,15.762170,8.157556,27.597260,-2.432887,-0.944495,-0.829479
7.120,Drone 0,15.713530,8.138876,27.580520,-2.430538,-0.933798,-0.833981
7.140,Drone 0,15.664940,8.120420,27.563700,-2.427973,-0.922620,-0.837939
7.160,Drone 0,15.616400,8.102197,27.546800,-2.425158,-0.910897,-0.841266
7.180,Drone 0,15.567920,8.084220,27.529840,-2.422061,-0.898590,-0.843886
7.200,Drone 0,15.519500,8.066501,27.512840,-2.418658,-0.885677,-0.845736
7.220,Drone 0,15.471160,8.049051,27.495810,-2.414926,-0.872160,-0.846768
7.240,Drone 0,15.422900,8.031884,27.478780,-2.410850,-0.858055,-0.846942
7.260,Drone 0,15.374730,8.015012,27.461760,-2.406418,-0.843392,-0.846234
7.280,Drone 0,15.326650,7.998444,27.444770,-2.401622,-0.828213,-0.844632
7.300,Drone 0,15.278680,7.982189,27.427830,-2.396461,-0.812568,-0.842132
7.320,Drone 0,15.230820,7.966257,27.410960,-2.390935,-0.796514,-0.838741
7.340,Drone 0,15.183080,7.950654,27.394180,-2.385050,-0.780108,-0.834473
7.360,Drone 0,15.135460,7.935385,27.377500,-2.378815,-0.763412,-0.829350
7.380,Drone 0,15.087980,7.920455,27.360950,-2.372239,-0.746485,-0.823399
7.400,Drone 0,15.040630,7.905866,27.344530,-2.365336,-0.729386,-0.816650
7.420,Drone 0,14.993430,7.891622,27.328270,-2.358122,-0.712171,-0.809138
7.440,Drone 0,14.946390,7.877723,27.312170,-2.350610,-0.694890,-0.800899
7.460,Drone 0,14.899500,7.864171,27.296260,-2.342820,-0.677591,-0.791972
7.480,Drone 0,14.852770,7.850965,27.280540,-2.334768,-0.660318,-0.782396
7.500,Drone 0,14.806210,7.838104,27.265040,-2.326472,-0.643107,-0.772208
7.520,Drone 0,14.759830,7.825586,27.249750,-2.317950,-0.625993,-0.761448
7.540,Drone 0,14.713620,7.813408,27.234680,-2.309220,-0.609004,-0.750152
7.560,Drone 0,14.667590,7.801568,27.219860,-2.300298,-0.592165,-0.738358
7.580,Drone 0,14.621740,7.790060,27.205290,-2.291203,-0.575495,-0.726101
7.600,Drone 0,14.576080,7.778881,27.190970,-2.281950,-0.559012,-0.713415
7.620,Drone 0,14.530610,7.768028,27.176910,-2.272554,-0.542729,-0.700332
7.640,Drone 0,14.485330,7.757496,27.163130,-2.263033,-0.526655,-0.686882
7.660,Drone 0,14.440250,7.747282,27.149630,-2.253399,-0.510797,-0.673095
7.680,Drone 0,14.395360,7.737379,27.136410,-2.243666,-0.495161,-0.658998
7.700,Drone 0,14.350670,7.727786,27.123480,-2.233849,-0.479750,-0.644617
7.720,Drone 0,14.306180,7.718496,27.110850,-2.223958,-0.464563,-0.629978
7.740,Drone 0,14.261890,7.709506,27.098510,-2.214006,-0.449601,-0.615103
7.760,Drone 0,14.217800,7.700811,27.086480,-2.204005,-0.434862,-0.600013
7.780,Drone 0,14.173910,7.692406,27.074760,-2.193964,-0.420344,-0.584730
7.800,Drone 0,14.130220,7.684287,27.063340,-2.183894,-0.406041,-0.569273
7.820,Drone 0,14.086740,7.676449,27.052240,-2.173805,-0.391951,-0.553660
7.840,Drone 0,14.043460,7.668889,27.041460,-2.163704,-0.378068,-0.537908
7.860,Drone 0,14.000380,7.661602,27.031000,-2.153602,-0.364387,-0.522034
7.880,Drone 0,13.957510,7.654585,27.020860,-2.143505,-0.350902,-0.506052
7.900,Drone 0,13.914830,7.647835,27.011040,-2.133421,-0.337608,-0.489977
7.920,Drone 0,13.872360,7.641346,27.001540,-2.123359,-0.324499,-0.473822
7.940,Drone 0,13.830090,7.635117,26.992380,-2.113323,-0.311568,-0.457601
7.960,Drone 0,13.788020,7.629142,26.983540,-2.103322,-0.298811,-0.441325
7.980,Drone 0,13.746150,7.623418,26.975020,-2.093360,-0.286222,-0.425006
8.000,Drone 0,13.704480,7.617943,26.966840,-2.083444,-0.273794,-0.408653
8.020,Drone 0,13.663010,7.612714,26.958980,-2.073579,-0.261522,-0.392279
8.040,Drone 0,13.621740,7.607726,26.951450,-2.063770,-0.249400,-0.375891
8.060,Drone 0,13.580660,7.602978,26.944250,-2.054022,-0.237424,-0.359499
8.080,Drone 0,13.539770,7.598467,26.937380,-2.044340,-0.225588,-0.343111
8.100,Drone 0,13.499080,7.594189,26.930830,-2.034728,-0.213887,-0.326736
8.120,Drone 0,13.458580,7.590143,26.924620,-2.025190,-0.202316,-0.310380
8.140,Drone 0,13.418270,7.586327,26.918730,-2.015730,-0.190872,-0.294050
8.160,Drone 0,13.378140,7.582736,26.913170,-2.006351,-0.179549,-0.277754
8.180,Drone 0,13.338200,7.579370,26.907930,-1.997058,-0.168343,-0.261497
8.200,Drone 0,13.298450,7.576225,26.903020,-1.987852,-0.157251,-0.245285
8.220,Drone 0,13.258880,7.573300,26.898430,-1.978738,-0.146268,-0.229123
8.240,Drone 0,13.219490,7.570592,26.894170,-1.969717,-0.135392,-0.213017
8.260,Drone 0,13.180280,7.568100,26.890220,-1.960793,-0.124619,-0.196971
8.280,Drone 0,13.141250,7.565822,26.886600,-1.951967,-0.113945,-0.180990
8.300,Drone 0,13.102390,7.563755,26.883300,-1.943243,-0.103368,-0.165077
8.320,Drone 0,13.063700,7.561898,26.880310,-1.934621,-0.092884,-0.149237
8.340,Drone 0,13.025180,7.560248,26.877640,-1.926104,-0.082492,-0.133472
8.360,Drone 0,12.986840,7.558805,26.875280,-1.917694,-0.072189,-0.117787
8.380,Drone 0,12.948650,7.557565,26.873240,-1.909391,-0.061972,-0.102184
8.400,Drone 0,12.910640,7.556528,26.871500,-1.901199,-0.051840,-0.086665
8.420,Drone 0,12.872780,7.555692,26.870080,-1.893116,-0.041790,-0.071234
8.440,Drone 0,12.835080,7.555056,26.868960,-1.885146,-0.031820,-0.055892
8.460,Drone 0,12.797550,7.554617,26.868150,-1.877289,-0.021930,-0.040642
8.480,Drone 0,12.760160,7.554375,26.867640,-1.869546,-0.012117,-0.025486
8.500,Drone 0,12.722930,7.554327,26.867430,-1.861917,-0.002380,-0.010425
8.520,Drone 0,12.685850,7.554473,26.867520,-1.854403,0.007282,0.004539
8.540,Drone 0,12.648920,7.554811,26.867910,-1.847005,0.016870,0.019404
8.560,Drone 0,12.612130,7.555339,26.868600,-1.839723,0.026386,0.034171
8.580,Drone 0,12.575490,7.556056,26.869570,-1.832558,0.035830,0.048836
8.600,Drone 0,12.538990,7.556960,26.870840,-1.825509,0.045202,0.063401
8.620,Drone 0,12.502620,7.558050,26.872400,-1.818577,0.054505,0.077863
8.640,Drone 0,12.466400,7.559324,26.874250,-1.811762,0.063737,0.092222
8.660,Drone 0,12.430300,7.560782,26.876380,-1.805063,0.072901,0.106478
8.680,Drone 0,12.394340,7.562422,26.878790,-1.798481,0.081995,0.120630
8.700,Drone 0,12.358510,7.564243,26.881490,-1.792016,0.091021,0.134677
8.720,Drone 0,12.322810,7.566242,26.884460,-1.785666,0.099979,0.148620
8.740,Drone 0,12.287230,7.568419,26.887710,-1.779433,0.108868,0.162459
8.760,Drone 0,12.251770,7.570773,26.891240,-1.773315,0.117689,0.176192
8.780,Drone 0,12.216430,7.573301,26.895040,-1.767312,0.126442,0.189821
8.800,Drone 0,12.181210,7.576004,26.899110,-1.761423,0.135127,0.203345
8.820,Drone 0,12.146100,7.578879,26.903450,-1.755648,0.143744,0.216765
8.840,Drone 0,12.111110,7.581925,26.908050,-1.749986,0.152292,0.230080
8.860,Drone 0,12.076230,7.585140,26.912920,-1.744437,0.160772,0.243291
8.880,Drone 0,12.041460,7.588524,26.918050,-1.738999,0.169183,0.256398
8.900,Drone 0,12.006800,7.592074,26.923440,-1.733673,0.177524,0.269402
8.920,Drone 0,11.972240,7.595791,26.929090,-1.728456,0.185797,0.282303
8.940,Drone 0,11.937780,7.599671,26.935000,-1.723349,0.193999,0.295101
8.960,Drone 0,11.903420,7.603714,26.941150,-1.718350,0.202131,0.307797
8.980,Drone 0,11.869160,7.607918,26.947570,-1.713459,0.210192,0.320392
9.000,Drone 0,11.834990,7.612281,26.954230,-1.708674,0.218183,0.332885
9.020,Drone 0,11.800920,7.616803,26.961130,-1.703995,0.226101,0.345277
9.040,Drone 0,11.766940,7.621481,26.968290,-1.699420,0.233948,0.357570
9.060,Drone 0,11.733050,7.626316,26.975690,-1.694949,0.241722,0.369763
9.080,Drone 0,11.699250,7.631305,26.983320,-1.690580,0.249423,0.381857
9.100,Drone 0,11.665530,7.636446,26.991200,-1.686312,0.257050,0.393854
9.120,Drone 0,11.631890,7.641737,26.999320,-1.682145,0.264602,0.405752
9.140,Drone 0,11.598340,7.647179,27.007670,-1.678077,0.272080,0.417553
9.160,Drone 0,11.564860,7.652769,27.016260,-1.674107,0.279483,0.429259
9.180,Drone 0,11.531470,7.658505,27.025080,-1.670234,0.286810,0.440868
9.200,Drone 0,11.498150,7.664387,27.034130,-1.666457,0.294060,0.452383
9.220,Drone 0,11.464900,7.670412,27.043410,-1.662775,0.301233,0.463803
9.240,Drone 0,11.431720,7.676578,27.052920,-1.659186,0.308328,0.475129
9.260,Drone 0,11.398610,7.682885,27.062640,-1.655689,0.315345,0.486362
9.280,Drone 0,11.365580,7.689332,27.072600,-1.652284,0.322284,0.497503
9.300,Drone 0,11.332610,7.695914,27.082770,-1.648969,0.329143,0.508552
9.320,Drone 0,11.299700,7.702633,27.093160,-1.645743,0.335922,0.519510
9.340,Drone 0,11.266850,7.709486,27.103770,-1.642604,0.342620,0.530378
9.360,Drone 0,11.234070,7.716472,27.114600,-1.639552,0.349237,0.541156
9.380,Drone 0,11.201340,7.723587,27.125640,-1.636586,0.355773,0.551844
9.400,Drone 0,11.168680,7.730832,27.136890,-1.633704,0.362226,0.562444
9.420,Drone 0,11.136070,7.738204,27.148350,-1.630905,0.368597,0.572956
9.440,Drone 0,11.103510,7.745701,27.160020,-1.628188,0.374885,0.583381
9.460,Drone 0,11.071000,7.753323,27.171900,-1.625551,0.381089,0.593719
9.480,Drone 0,11.038550,7.761067,27.183980,-1.622995,0.387209,0.603971
9.500,Drone 0,11.006150,7.768932,27.196270,-1.620517,0.393244,0.614137
9.520,Drone 0,10.973790,7.776916,27.208750,-1.618116,0.399195,0.624218
9.540,Drone 0,10.941480,7.785017,27.221440,-1.615792,0.405059,0.634215
9.560,Drone 0,10.909220,7.793234,27.234320,-1.613544,0.410838,0.644128
9.580,Drone 0,10.877000,7.801565,27.247400,-1.611369,0.416531,0.653958
9.600,Drone 0,10.844820,7.810008,27.260680,-1.609267,0.422136,0.663705
9.620,Drone 0,10.812680,7.818561,27.274150,-1.607237,0.427655,0.673370
9.640,Drone 0,10.780580,7.827222,27.287810,-1.605278,0.433086,0.682954
9.660,Drone 0,10.748520,7.835991,27.301660,-1.603389,0.438429,0.692456
9.680,Drone 0,10.716500,7.844864,27.315700,-1.601569,0.443684,0.701877
9.700,Drone 0,10.684510,7.853841,27.329930,-1.599817,0.448850,0.711219
9.720,Drone 0,10.652550,7.862920,27.344340,-1.598131,0.453928,0.720480
9.740,Drone 0,10.620630,7.872098,27.358940,-1.596511,0.458917,0.729663
9.760,Drone 0,10.588740,7.881375,27.373710,-1.594956,0.463817,0.738767
9.780,Drone 0,10.556870,7.890748,27.388670,-1.593464,0.468626,0.747793
9.800,Drone 0,10.525040,7.900215,27.403810,-1.592035,0.473347,0.756741
9.820,Drone 0,10.493230,7.909774,27.419120,-1.590668,0.477977,0.765612
9.840,Drone 0,10.461450,7.919425,27.434610,-1.589362,0.482517,0.774406
9.860,Drone 0,10.429690,7.929164,27.450280,-1.588115,0.486966,0.783124
9.880,Drone 0,10.397960,7.938991,27.466120,-1.586928,0.491325,0.791766
9.900,Drone 0,10.366250,7.948903,27.482120,-1.585798,0.495593,0.800332
9.920,Drone 0,10.334560,7.958898,27.498300,-1.584726,0.499771,0.808823
9.940,Drone 0,10.302890,7.968975,27.514650,-1.583709,0.503858,0.817240
9.960,Drone 0,10.271240,7.979132,27.531160,-1.582749,0.507853,0.825582
9.980,Drone 0,10.239610,7.989367,27.547840,-1.581842,0.511758,0.833851
10.000,Drone 0,10.208000,7.999679,27.564690,-1.580989,0.515572,0.842046
10.020,Drone 0,10.176400,8.010064,27.581690,-1.580189,0.519294,0.850168
10.040,Drone 0,10.144810,8.020523,27.598860,-1.579441,0.522925,0.858217
10.060,Drone 0,10.113240,8.031053,27.616180,-1.578744,0.526466,0.866195
10.080,Drone 0,10.081690,8.041650,27.633670,-1.578097,0.529915,0.874100
10.100,Drone 0,10.050140,8.052316,27.651310,-1.577500,0.533273,0.881934
10.120,Drone 0,10.018610,8.063046,27.669110,-1.576951,0.536540,0.889697
10.140,Drone 0,9.987082,8.073841,27.687060,-1.576450,0.539715,0.897389
10.160,Drone 0,9.955567,8.084697,27.705160,-1.575996,0.542799,0.905010
10.180,Drone 0,9.924061,8.095613,27.723420,-1.575588,0.545791,0.912562
10.200,Drone 0,9.892561,8.106586,27.741820,-1.575223,0.548693,0.920044
10.220,Drone 0,9.861068,8.117617,27.760370,-1.574901,0.551504,0.927456
10.240,Drone 0,9.829579,8.128701,27.779070,-1.574619,0.554226,0.934800
10.260,Drone 0,9.798096,8.139838,27.797910,-1.574375,0.556860,0.942076
10.280,Drone 0,9.766616,8.151027,27.816900,-1.574167,0.559406,0.949283
10.300,Drone 0,9.735140,8.162264,27.836030,-1.573993,0.561867,0.956423
10.320,Drone 0,9.703667,8.173549,27.855300,-1.573849,0.564242,0.963496
10.340,Drone 0,9.672195,8.184879,27.874710,-1.573733,0.566534,0.970503
10.360,Drone 0,9.640725,8.196254,27.894260,-1.573642,0.568744,0.977443
10.380,Drone 0,9.609257,8.207671,27.913950,-1.573573,0.570872,0.984318
10.400,Drone 0,9.577789,8.219130,27.933770,-1.573523,0.572920,0.991127
10.420,Drone 0,9.546322,8.230627,27.953730,-1.573489,0.574889,0.997871
10.440,Drone 0,9.514853,8.242163,27.973830,-1.573467,0.576780,1.004551
10.460,Drone 0,9.483385,8.253735,27.994050,-1.573456,0.578594,1.011167
10.480,Drone 0,9.451917,8.265341,28.014410,-1.573451,0.580332,1.017718
10.500,Drone 0,9.420447,8.276980,28.034900,-1.573451,0.581994,1.024207
10.520,Drone 0,9.388978,8.288652,28.055510,-1.573452,0.583580,1.030632
10.540,Drone 0,9.357509,8.300354,28.076260,-1.573451,0.585093,1.036994
10.560,Drone 0,9.326039,8.312084,28.097130,-1.573447,0.586531,1.043293
10.580,Drone 0,9.294571,8.323842,28.118120,-1.573436,0.587896,1.049531
10.600,Drone 0,9.263103,8.335626,28.139240,-1.573416,0.589187,1.055707
10.620,Drone 0,9.231634,8.347434,28.160470,-1.573386,0.590404,1.061820
10.640,Drone 0,9.200167,8.359265,28.181830,-1.573342,0.591549,1.067873
10.660,Drone 0,9.168699,8.371117,28.203310,-1.573284,0.592620,1.073865
10.680,Drone 0,9.137233,8.382989,28.224910,-1.573208,0.593618,1.079795
10.700,Drone 0,9.105768,8.394879,28.246630,-1.573115,0.594543,1.085665
10.720,Drone 0,9.074306,8.406787,28.268460,-1.573001,0.595395,1.091475
10.740,Drone 0,9.042847,8.418711,28.290410,-1.572866,0.596174,1.097226
10.760,Drone 0,9.011390,8.430648,28.312470,-1.572708,0.596879,1.102916
10.780,Drone 0,8.979938,8.442598,28.334640,-1.572527,0.597510,1.108547
10.800,Drone 0,8.948488,8.454559,28.356920,-1.572320,0.598068,1.114118
10.820,Drone 0,8.917044,8.466531,28.379320,-1.572088,0.598551,1.119631
10.840,Drone 0,8.885604,8.478510,28.401820,-1.571829,0.598961,1.125085
10.860,Drone 0,8.854170,8.490496,28.424430,-1.571543,0.599296,1.130480
10.880,Drone 0,8.822742,8.502487,28.447150,-1.571228,0.599558,1.135818
10.900,Drone 0,8.791321,8.514482,28.469980,-1.570886,0.599744,1.141097
10.920,Drone 0,8.759907,8.526478,28.492900,-1.570515,0.599856,1.146319
10.940,Drone 0,8.728500,8.538476,28.515940,-1.570114,0.599894,1.151484
10.960,Drone 0,8.697104,8.550473,28.539070,-1.569684,0.599857,1.156591
10.980,Drone 0,8.665716,8.562469,28.562310,-1.569224,0.599745,1.161642
11.000,Drone 0,8.634338,8.574460,28.585640,-1.568735,0.599559,1.166636
11.020,Drone 0,8.602971,8.586446,28.609080,-1.568216,0.599298,1.171574
11.040,Drone 0,8.571615,8.598425,28.632610,-1.567667,0.598963,1.176455
11.060,Drone 0,8.540271,8.610396,28.656230,-1.567089,0.598553,1.181281
11.080,Drone 0,8.508938,8.622357,28.679960,-1.566481,0.598070,1.186052
11.100,Drone 0,8.477617,8.634308,28.703780,-1.565843,0.597512,1.190768
11.120,Drone 0,8.446310,8.646245,28.727690,-1.565176,0.596881,1.195428
11.140,Drone 0,8.415017,8.658168,28.751690,-1.564481,0.596176,1.200034
11.160,Drone 0,8.383739,8.670074,28.775790,-1.563756,0.595398,1.204585
11.180,Drone 0,8.352475,8.681966,28.799970,-1.563003,0.594547,1.209083
11.200,Drone 0,8.321228,8.693838,28.824240,-1.562222,0.593624,1.213527
11.220,Drone 0,8.289997,8.705690,28.848600,-1.561414,0.592629,1.217917
11.240,Drone 0,8.258782,8.717522,28.873050,-1.560577,0.591562,1.222254
11.260,Drone 0,8.227585,8.729330,28.897580,-1.559714,0.590425,1.226538
11.280,Drone 0,8.196404,8.741115,28.922200,-1.558824,0.589216,1.230770
11.300,Drone 0,8.165243,8.752873,28.946900,-1.557908,0.587938,1.234949
11.320,Drone 0,8.134100,8.764605,28.971690,-1.556966,0.586590,1.239077
11.340,Drone 0,8.102977,8.776308,28.996550,-1.555999,0.585174,1.243152
11.360,Drone 0,8.071874,8.787976,29.021500,-1.554997,0.583464,1.247163
11.380,Drone 0,8.040792,8.799606,29.046540,-1.553967,0.581529,1.251062
11.400,Drone 0,8.009732,8.811193,29.071660,-1.552916,0.579455,1.254766
11.420,Drone 0,7.978694,8.822739,29.096870,-1.551854,0.577333,1.258174
11.440,Drone 0,7.947678,8.834242,29.122150,-1.550787,0.575253,1.261178
11.460,Drone 0,7.916684,8.845706,29.147490,-1.549725,0.573299,1.263664
11.480,Drone 0,7.885710,8.857133,29.172880,-1.548672,0.571546,1.265523
11.500,Drone 0,7.854757,8.868529,29.198310,-1.547635,0.570054,1.266652
11.520,Drone 0,7.823825,8.879902,29.223750,-1.546617,0.568873,1.266960
11.540,Drone 0,7.792912,8.891258,29.249180,-1.545620,0.568036,1.266364
11.560,Drone 0,7.762020,8.902606,29.274590,-1.544645,0.567567,1.264796
11.580,Drone 0,7.731146,8.913952,29.299950,-1.543692,0.567472,1.262198
11.600,Drone 0,7.700291,8.925304,29.325250,-1.542761,0.567750,1.258528
11.620,Drone 0,7.669454,8.936672,29.350450,-1.541850,0.568387,1.253755
11.640,Drone 0,7.638635,8.948058,29.375540,-1.540957,0.569361,1.247859
11.660,Drone 0,7.607833,8.959473,29.400480,-1.540079,0.570642,1.240834
11.680,Drone 0,7.577048,8.970919,29.425260,-1.539214,0.572193,1.232684
11.700,Drone 0,7.546281,8.982400,29.449850,-1.538358,0.573974,1.223420
11.720,Drone 0,7.515530,8.993920,29.474230,-1.537509,0.575939,1.213065
11.740,Drone 0,7.484795,9.005483,29.498380,-1.536664,0.578044,1.201649
11.760,Drone 0,7.454077,9.017090,29.522280,-1.535820,0.580240,1.189207
11.780,Drone 0,7.423376,9.028742,29.545910,-1.534975,0.582481,1.175782
11.800,Drone 0,7.392692,9.040440,29.569240,-1.534127,0.584720,1.161419
11.820,Drone 0,7.362025,9.052182,29.592270,-1.533273,0.586915,1.146168
11.840,Drone 0,7.331376,9.063969,29.614960,-1.532413,0.589023,1.130083
11.860,Drone 0,7.300745,9.075794,29.637320,-1.531546,0.591006,1.113216
11.880,Drone 0,7.270131,9.087657,29.659310,-1.530670,0.592830,1.095625
11.900,Drone 0,7.239534,9.099551,29.680940,-1.529785,0.594463,1.077363
11.920,Drone 0,7.208956,9.111473,29.702180,-1.528892,0.595878,1.058487
11.940,Drone 0,7.178395,9.123417,29.723030,-1.527990,0.597051,1.039053
11.960,Drone 0,7.147853,9.135380,29.743480,-1.527080,0.597964,1.019112
11.980,Drone 0,7.117329,9.147356,29.763510,-1.526164,0.598599,0.998718
12.000,Drone 0,7.086824,9.159339,29.783120,-1.525241,0.598944,0.977921
12.020,Drone 0,7.056339,9.171323,29.802310,-1.524314,0.598992,0.956769
12.040,Drone 0,7.025872,9.183300,29.821060,-1.523384,0.598735,0.935308
12.060,Drone 0,6.995424,9.195268,29.839370,-1.522452,0.598171,0.913581
12.080,Drone 0,6.964995,9.207216,29.857240,-1.521520,0.597300,0.891629
12.100,Drone 0,6.934585,9.219142,29.874670,-1.520590,0.596123,0.869492
12.120,Drone 0,6.904193,9.231038,29.891640,-1.519663,0.594646,0.847205
12.140,Drone 0,6.873819,9.242897,29.908160,-1.518742,0.592874,0.824802
12.160,Drone 0,6.843464,9.254715,29.924230,-1.517828,0.590814,0.802314
12.180,Drone 0,6.813128,9.266486,29.939850,-1.516922,0.588475,0.779771
12.200,Drone 0,6.782808,9.278205,29.955010,-1.516028,0.585868,0.757198
12.220,Drone 0,6.752507,9.289866,29.969720,-1.515146,0.583002,0.734620
12.240,Drone 0,6.722224,9.301465,29.983970,-1.514278,0.579890,0.712060
12.260,Drone 0,6.691958,9.312998,29.997770,-1.513426,0.576542,0.689538
12.280,Drone 0,6.661709,9.324458,30.011130,-1.512592,0.572972,0.667072
12.300,Drone 0,6.631476,9.335842,30.024030,-1.511776,0.569191,0.644680
12.320,Drone 0,6.601260,9.347146,30.036480,-1.510980,0.565211,0.622375
12.340,Drone 0,6.571059,9.358367,30.048490,-1.510205,0.561045,0.600172
12.360,Drone 0,6.540873,9.369501,30.060050,-1.509453,0.556705,0.578083
12.380,Drone 0,6.510702,9.380546,30.071170,-1.508724,0.552202,0.556118
12.400,Drone 0,6.480544,9.391497,30.081860,-1.508019,0.547547,0.534287
12.420,Drone 0,6.450400,9.402352,30.092110,-1.507340,0.542753,0.512599
12.440,Drone 0,6.420269,9.413109,30.101930,-1.506687,0.537829,0.491059
12.460,Drone 0,6.390151,9.423764,30.111320,-1.506060,0.532785,0.469676
